NUMERO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
8669;19.2.2.9.91.1.1 - Outras Restituições - Principal;31/12/2021;Ref. a Outras Restituições - Principal, relativo ao recolhimento do ISS das despesas geradas no mês de dezembro de 2021, conforme extrato bancario, em 30/12/2021.;40193;CAMARA MUNICIPAL DE CAJAZEIRAS;375
8668;19.2.2.9.91.1.1 - Outras Restituições - Principal;31/12/2021;Ref. a Outras Restituições - Principal, relativo ao recolhimento do IRRF das despesas geradas no mês de dezembro de 2021, conforme extrato bancario, em 30/12/2021.;40193;CAMARA MUNICIPAL DE CAJAZEIRAS;2.062,50
8667;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;30/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 30/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;130.951,61
8666;13.2.1.0.01.1.1 - Remuneração de Depósitos Bancários - Principal;31/12/2021;RENDIMENTOS BANCÁRIOS;369977;BANCO DO BRASIL SA;61,18
8665;13.2.1.0.01.1.1 - Remuneração de Depósitos Bancários - Principal;30/12/2021;REFERENTE A RENDIMENTOS BANCÁRIOS;437379;BANCO DO BRASIL SA;7,52
8664;17.1.8.1.21.1.1 - Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;31/12/2021;RECEITA REF. RECURSO PSE ESTADUAL, CREDITADA NO MÊS DE DEZEMBRO.;429074;BANCO DO BRASIL SA;41.538,47
8663;13.2.1.0.01.1.1 - Remuneração de Depósitos Bancários - Principal;31/12/2021;RENDIDMENTOS BANCARIO;000000042904X;BANCO DO BRASIL SA;132,25
8662;17.1.8.1.21.1.1 - Transferências de Recursos do Fundo Nacional de Assistência Social ? FNAS - Principal;23/12/2021;REFERENTE A RECEITA DO COMPONENTE - PROGRAMA PRIMEIRA INFANCIA NO SUAS- CRIANÇA FELIZ. PARCELA 12/2021.;402095;BANCO DO BRASIL SA;47.808,00
8661;13.2.1.0.01.1.1 - Remuneração de Depósitos Bancários - Principal;31/12/2021;REFERENTE A REDIMENTOS BANCÁRIOS;402095;BANCO DO BRASIL SA;170,42
8660;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;30/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 30/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;787,11
8659;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";30/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 30/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;450
8658;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;30/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 30/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;54.675,24
8657;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;29/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 29/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;137,23
8656;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;29/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 29/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;31.141,07
8655;11.2.2.0.11.1.1 - Taxas pela Prestação de Serviços - Principal;28/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1122011103, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 28/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;124,5
8654;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;28/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011102, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 28/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;398,88
8653;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;28/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 28/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;84,91
8652;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";28/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 28/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;10.476,04
8651;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;28/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 28/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;53.659,43
8650;11.2.2.0.11.1.1 - Taxas pela Prestação de Serviços - Principal;27/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1122011103, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 27/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;124,5
8649;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;27/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011104, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 27/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;84,5
8648;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;27/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011102, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 27/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;265,65
8647;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;27/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 27/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;1.368,60
8646;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";27/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 27/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;1.680,00
8645;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;27/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 27/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;20.981,56
8644;11.2.2.0.11.1.1 - Taxas pela Prestação de Serviços - Principal;24/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1122011103, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 24/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;193,5
8643;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;24/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011104, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 24/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;268,5
8642;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;24/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 24/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;328,11
8641;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";24/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 24/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;4.349,55
8640;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;24/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 24/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;22.133,28
8639;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;23/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 23/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;271,25
8638;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";23/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 23/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;3.000,00
8637;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;23/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 23/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;31.011,87
8636;11.2.2.0.11.1.1 - Taxas pela Prestação de Serviços - Principal;22/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1122011103, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 22/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;64,5
8635;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;22/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 22/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;80
8634;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";22/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 22/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;3.740,00
8633;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;22/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 22/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;12.413,05
8632;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;21/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011104, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 21/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;80
8631;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;21/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011102, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 21/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;255,33
8630;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;21/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 21/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;1.021,32
8629;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";21/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 21/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;2.130,00
8628;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;21/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 21/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;20.631,82
8627;11.2.2.0.11.1.1 - Taxas pela Prestação de Serviços - Principal;20/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1122011103, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 20/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;129
8626;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;20/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011104, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 20/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;84,5
8625;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;20/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011102, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 20/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;689,01
8624;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;20/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 20/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;2.798,71
8623;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";20/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 20/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;5.700,00
8622;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;20/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 20/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;23.671,75
8621;11.2.2.0.11.1.1 - Taxas pela Prestação de Serviços - Principal;17/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1122011103, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 17/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;150
8620;11.2.2.0.11.1.1 - Taxas pela Prestação de Serviços - Principal;17/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1122011101, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 17/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;249,3
8619;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;17/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011104, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 17/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;1.039,88
8618;11.1.8.0.23.1.1 - Imposto sobre Serviços de Qualquer Natureza - Principal;17/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118023100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 17/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;231,51
8617;"11.1.8.0.14.1.1 - Imposto sobre Transmissão ""Inter Vivos"" de Bens Imóveis e de Direitos Reais sobre Imóveis - Principal";17/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118014100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 17/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;1.980,00
8616;11.1.8.0.11.1.1 - Imposto sobre a Propriedade Predial e Territorial Urbana - Principal;17/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1118011100, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 17/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;21.816,19
8615;11.2.1.0.11.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;16/12/2021;"Valor correspondente a lançamento de receita orçamentária código - 1121011102, através de arquivo gerado em 11/12/2021 do 
sistema de 
tributação do município. Conforme conferência do mapa diário de arrecadação e creditado no dia 16/12/2021
em Conta Corrente - 71027-7 CEF PM CAJAZEIRAS - IPTU.";710277;Prefeitura Municipal de Cajazeiras;162,75
