NUMERO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
470;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;23/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.109,67
469;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;22/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;40
468;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;22/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;5.180,92
467;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;21/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA - RENAINF.;000000011183X;BANCO DO BRASIL S/A;27.204,93
466;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;21/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;83,6
465;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;21/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.456,17
464;19.9.9.9.92.1.1 - Outras Receitas Não Arrecadadas e Não Projetadas pela RFB - Primárias   - Principal;20/12/2022;CORRESPONDENTE A ARRECADAÇÃO DE RECEITA COM A CONCESSÃO DO ESTACIONAMENTO ROTATIVO (ZONA AZUL).RELATIVO AOS MES DE SETEMBRO DE 2022.;000000011183X;BANCO DO BRASIL S/A;2.276,73
463;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;20/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;53
462;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;20/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;6.898,12
461;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;19/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;83,6
460;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;19/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;5.755,72
459;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;16/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;701,1
458;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;16/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.861,16
457;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;15/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;248,1
456;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;15/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;7.413,55
455;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;14/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;99,6
454;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;14/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;2.622,82
453;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;13/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;311,6
452;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;13/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;7.692,54
451;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;12/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;604
450;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;12/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;4.590,77
449;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;09/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;825,5
448;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;09/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.775,08
447;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;08/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;104,5
446;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;07/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;80
445;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;07/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;1.250,92
444;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;06/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;721,1
443;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;06/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.321,30
442;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;05/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;6.974,45
441;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;02/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;203,6
440;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;02/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.652,42
439;13.2.1.0.10.1.1 - Remuneração de Depósitos Bancários - Principal;30/11/2022;CORRESPONDENTE A RECEITA COM RENDIMENTOS BANCARIOS DA CONTA 11.183-X, RELATIVO AO MES DE NOVEMBRO DE 2022.;000000011183X;BANCO DO BRASIL S/A;105
438;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;01/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;783,6
437;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;01/12/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;2.826,42
436;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;30/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;163,6
435;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;30/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.362,60
434;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;29/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.081,87
433;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;28/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.587,02
432;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;25/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;700
431;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;25/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.186,71
430;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;24/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;783,6
429;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;24/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;5.403,05
428;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;23/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;80
427;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;23/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;2.067,25
426;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;22/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.577,87
425;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;21/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA - RENAINF.;000000011183X;BANCO DO BRASIL S/A;24.814,87
424;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;21/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;650
423;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;21/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;4.853,96
420;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;18/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;228
419;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;18/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;6.620,11
418;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;17/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;136,6
417;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;17/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;2.913,50
416;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;16/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;4.920,79
415;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;14/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;40
414;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;14/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;7.213,86
413;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;11/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;287
412;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;11/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.284,81
411;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;10/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;6.903,87
410;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;09/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;1.050,00
409;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;09/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;2.415,39
408;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;08/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;690
407;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;08/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;2.858,55
406;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;07/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.084,86
405;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;01/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;83,6
404;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;04/11/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.REF. AO PERIODO 01 A 04 DE NOVEMBRO;000000011183X;BANCO DO BRASIL S/A;23.708,50
403;13.2.1.0.10.1.1 - Remuneração de Depósitos Bancários - Principal;31/10/2022;CORRESPONDENTE A RECEITA COM RENDIMENTOS BANCARIOS DA CONTA 11.183-X, RELATIVO AO MES DE OUTUBRO DE 2022.;000000011183X;BANCO DO BRASIL S/A;93,93
402;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;31/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;373,6
401;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;31/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.065,72
400;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;28/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;83,6
399;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;28/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;5.297,03
398;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;27/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;6.096,05
397;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;26/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;4.967,06
396;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;25/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;180
395;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;25/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;4.303,31
394;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;24/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;4.636,74
393;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;21/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA - RENAINF.;000000011183X;BANCO DO BRASIL S/A;55.971,27
392;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;21/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;3.458,06
391;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;20/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;1.333,60
390;19.1.1.0.10.1.1 - Multas Previstas em Legislação Específica - Principal;20/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE MULTAS DE TRANSITO PRESVISTAS EM LEGISLACAO ESPECIFICA.;000000011183X;BANCO DO BRASIL S/A;1.974,51
389;11.2.1.0.10.1.1 - Taxas de Inspeção, Controle e Fiscalização - Principal;19/10/2022;CORRESPONDENTE A ARRECADACAO DE RECEITA ORCAMENTARIA DECORRENTE DE TAXAS DE AUTORIZACAO DE TRANSPORTE.;000000011183X;BANCO DO BRASIL S/A;330
