NUMERO;RECEITA;DATA;HISTORICO;CONTA BANCARIA;FORNECEDOR;VALOR
245;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE JULHO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;11.688,79
244;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE SETEMBRO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;11.592,28
243;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 42 REFERENTE AO MES DE SETEMBRO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;87.844,59
242;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AOS INGRESSOS DOS RECURSOS PREVIDENCIARIOS DA PARTE DOS SERVIDORES SEGURADOS  DO FUNDO DE ASSISTENCIA SOCIAL DE CAJAZEIRAS-PB COM REFERENCIA AO MES DE AGOSTO/2022 REF.A FOLHA DE CODIGOS 05 E 28.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;8.783,39
241;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AOS INGRESSOS DOS RECURSOS PREVIDENCIARIOS DA PARTE DOS SERVIDORES SEGURADOS  DO FUNDO DE ASSISTENCIA SOCIAL DE CAJAZEIRAS-PB COM REFERENCIA AO MES DE SETEMBRO/2022 REF.A FOLHA DE CODIGOS 05 E 28.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;8.775,31
240;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES MUNICIPAIS DA PARTE PATRONAL   FOLHAS CÓDIGOS: 42 REFERENTE AO MES DE AGOSTO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;210.161,36
239;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 33,34,35,36 REFERENTE AO MES DE AGOSTO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;55.194,09
238;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,17,26,41,46,47,48 REFERENTE AO MES DE SETEMBRO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;75.137,64
237;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,17,26,41,46,47,48 REFERENTE AO MES DE OUTUBRO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;1.404,04
236;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 33,34,35,36 REFERENTE AO MES DE OUTUBRO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;337,85
235;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 33,34,35,36 REFERENTE AO MES DE SETEMBRO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;55.666,94
234;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 44 REFERENTE AO MES DE SETEMBRO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;123.022,99
233;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 44 REFERENTE AO MES DE OUTUBRO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;1.295,21
232;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES MUNICIPAIS DA PARTE PATRONAL   FOLHAS CÓDIGOS: 43 REFERENTE AO MES DE OUTUBRO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;1.485,23
231;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;28/10/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 43 REFERENTE AO MES DE SETEMBRO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;133.821,04
230;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;24/10/2022;RECEBIMENTO DE PROVENIENTES DA RECEITA DA PARTE DO SERVIDOR DA CAMARA MUNICIPAL DE CAJAZEIRAS PB COMPETENCIA OUTUBRO 2022;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;4.301,02
229;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;24/10/2022;RECEBIMENTO PROVENIENTES  DE RECEITA DA PARTE PATRONAL DA CAMARA MUNICIPAL DE CAJAZEIRAS PB COMPETENCIA OUTUBRO 2022;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;10.153,49
228;19.2.2.9.90.1.1 - Outras Restituições - Principal;07/10/2022;RECEBIMENTO PROVENIENTES  DE RECEITA DE COMPENSAÇÃO DO INSS A ESTE INSTITUTO DE PREVIDENCIA DE CAJAZEIRAS PB REF.OUTUBRO 2022;268372;INSS;89.842,05
222;19.2.2.9.90.1.1 - Outras Restituições - Principal;08/09/2022;RECEBIMENTO PROVENIENTES  DE RECEITA DE COMPENSAÇÃO DO INSS A ESTE INSTITUTO DE PREVIDENCIA DE CAJAZEIRAS PB REF. SETEMBRO 2022;268372;INSS;2.873.936,93
221;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;21/09/2022;RECEBIMENTO DE PROVENIENTES DA RECEITA DA PARTE DO SERVIDOR DA CAMARA MUNICIPAL DE CAJAZEIRAS PB COMPETENCIA SETEMBRO 2022;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;4.075,35
220;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;21/09/2022;RECEBIMENTO PROVENIENTES  DE RECEITA DA PARTE PATRONAL DA CAMARA MUNICIPAL DE CAJAZEIRAS PB COMPETENCIA SETEMBRO 2022;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;9.620,72
216;12.1.5.0.12.1.1 - Contribuição do Servidor Civil Inativo - Principal;31/08/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 171.;2507;29 PENSIONISTAS;339,89
215;12.1.5.0.12.1.1 - Contribuição do Servidor Civil Inativo - Principal;31/08/2022;Recolhimento da Receita acima, retida na fonte, conforme Pagto de Nota de Empenho nº 170.;2507;2 - INATIVOS;12.188,11
214;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE  DOS SERVIDORES COM REFERENCIA AO MES DE JULHO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;4.951,35
213;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES MUNICIPAIS DA PARTE PATRONAL   FOLHAS CÓDIGOS:: 43 REFERENTE AO MES DE AGOSTO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;44.000,00
212;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE DEZEMBRO DE 2021;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;9.921,47
211;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE JUNHO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;11.688,79
210;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE MAIO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;11.688,79
209;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE ABRIL DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;11.592,28
208;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE MARCO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;11.059,52
207;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE FEVEREIRO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;9.908,49
206;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS PARTE PATRONAL DOS SERVIDORES COM REFERENCIA AO MES DE JANEIRO DE 2022;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;9.908,49
205;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES MUNICIPAIS DA PARTE PATRONAL   FOLHAS CÓDIGOS: 43 REFERENTE AO MES DE JULHO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;133.000,00
204;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 44 REFERENTE AO MES DE AGOSTO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;134.127,57
203;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AOS INGRESSOS DOS RECURSOS PREVIDENCIARIOS DA PARTE PATRONAL  DOS SERVIDORES  DO FUNDO DE ASSISTENCIA SOCIAL DE CAJAZEIRAS-PB COM REFERENCIA AO MES DE JULHO/2022 REF.A FOLHA DE CODIGOS 05 E 28.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;20.347,52
202;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AOS INGRESSOS DOS RECURSOS PREVIDENCIARIOS DA PARTE PATRONAL  DOS SERVIDORES  DO FUNDO DE ASSISTENCIA SOCIAL DE CAJAZEIRAS-PB COM REFERENCIA AO MES DE AGOSTO/2022 REF.A FOLHA DE CODIGOS 05 E 28.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;20.735,12
201;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;30/08/2022;CORRESPONDENTE AOS INGRESSOS DOS RECURSOS PREVIDENCIARIOS DA PARTE DOS SERVIDORES SEGURADOS  DO FUNDO DE ASSISTENCIA SOCIAL DE CAJAZEIRAS-PB COM REFERENCIA AO MES DE JULHO/2022 REF.A FOLHA DE CODIGOS 05 E 28.;2507;FUNDO DE ASSISTÊNCIA SOCIAL DE CAJAZEIRAS;8.619,20
200;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE PATRONAL  DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 33,34,35,36 REFERENTE AO MES DE JULHO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;78.752,62
199;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES MUNICIPAIS DA PARTE PATRONAL   FOLHAS CÓDIGOS: 44 REFERENTE AO MES DE JULHO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;289.939,06
198;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 42 REFERENTE AO MES DE AGOSTO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;89.024,61
197;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 44 REFERENTE AO MES DE AGOSTO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;122.954,80
196;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS  DOS SERVIDORES MUNICIPAIS DA PARTE PATRONAL   FOLHAS CÓDIGOS: 42 REFERENTE AO MES DE JULHO 2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;209.850,80
195;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE   DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,17,26,41,46,47,48 REFERENTE AO MES DE AGOSTO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;75.552,50
194;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;30/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DA PARTE PATRONAL  DOS SERVIDORES SEGURADOS  MUNICIPAIS FOLHAS CÓDIGOS: 1,2,4,6,7,10,12,17,26,41,46,47,48 REFERENTE AO MES DE JULHO   2022.;2507;PREFEITURA MUNICIPAL DE CAJAZEIRAS;179.157,34
193;72.1.5.5.11.1.1 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal - IntraOrçamentaria;29/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES, PARCELAMENTO.REF.JULHO 2022 PARCELA 51;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;914,6
192;72.1.5.5.11.1.1 - Contribuição Patronal - Servidor Civil Ativo - Parcelamentos - Principal - IntraOrçamentaria;29/08/2022;CORRESPONDENTE AO INGRESSO DOS RECURSOS DAS CONTRIBUIÇOES PREVIDENCIARIAS DOS SERVIDORES, PARCELAMENTO.REF.JUNHO 2022 PARCELA 50;2507;SUPERINTENDENCIA CAJAZEIRENSE DE TRANSITO;914,6
191;12.1.5.0.11.1.1 - Contribuição do Servidor Civil Ativo - Principal;25/08/2022;RECEBIMENTO DE PROVENIENTES DA RECEITA DA PARTE DO SERVIDOR DA CAMARA MUNICIPAL DE CAJAZEIRAS PB COMPETENCIA AGOSTO 2022;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;3.905,67
190;72.1.5.0.21.1.1 - Contribuição Patronal - Servidor Civil Ativo - Principal - IntraOrçamentaria;25/08/2022;RECEBIMENTO PROVENIENTES  DE RECEITA DA PARTE PATRONAL DA CAMARA MUNICIPAL DE CAJAZEIRAS PB COMPETENCIA AGOSTO 2022;2507;CÂMARA MUNICIPAL DE CAJAZEIRAS;9.220,16
