NUMERO;DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
2227;26/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;27/12/2022;6709.46;6709.46;0;6709.46
2226;26/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;27/12/2022;233059.82;233059.82;0;233059.82
2225;26/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;27/12/2022;183871.28;183871.28;0;183871.28
2224;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13927.00;13927.00;13927.00;0
2223;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;100035.64;100035.64;100035.64;0
2222;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;27857.90;27857.90;27857.90;0
2221;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;26427.36;26427.36;26427.36;0
2220;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;15714.74;15714.74;15714.74;0
2219;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;21166.00;21166.00;0;21166.00
2218;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13230.92;13230.92;0;13230.92
2217;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13231.00;13231.00;0;13231.00
2216;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;9362.00;9362.00;9362.00;0
2215;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13230.55;13230.55;0;13230.55
2214;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13230.83;13230.83;0;13230.83
2213;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;6500.00;0;0;6500.00
2212;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13230.84;13230.84;0;13230.84
2211;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;26462.00;26462.00;0;26462.00
2210;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13230.25;13230.25;0;13230.25
2209;23/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;23/12/2022;13231.00;13231.00;0;13231.00
2208;23/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;23/12/2022;25194.95;0;0;0
2207;23/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;23/12/2022;27355.94;27355.94;0;27355.94
2206;23/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;23/12/2022;43991.90;43991.90;0;43991.90
2205;23/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;23/12/2022;39444.25;39444.25;39444.25;0
2204;23/12/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;23/12/2022;125898.86;125898.86;125898.86;0
2203;21/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/12/2022;1000.00;1000.00;0;1000.00
2202;21/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/12/2022;1000.00;1000.00;0;1000.00
2201;21/12/2022;02130; Fundo Municipal de Saúde;449051 ; Obras e Instalações;23/12/2022;107301.76;107301.76;107301.76;0
2200;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26461.51;26461.51;0;26461.51
2199;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26461.97;26461.97;0;26461.97
2198;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13229.19;13229.19;0;13229.19
2197;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13228.60;13228.60;0;13228.60
2196;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13229.19;13229.19;0;13229.19
2195;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26462.00;0;0;0
2194;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;26460.03;26460.03;0;26460.03
2193;20/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;22/12/2022;13230.97;13230.97;0;13230.97
2192;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2000.00;2000.00;2000.00;0
2191;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;1513.33;1513.33;1513.33;0
2190;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;4000.00;4000.00;4000.00;0
2189;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2700.00;2700.00;2700.00;0
2188;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;3200.00;3200.00;3200.00;0
2187;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2200.00;2200.00;2200.00;0
2186;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2500.00;2500.00;2500.00;0
2185;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;2400.00;2400.00;2400.00;0
2184;20/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;22/12/2022;3500.00;3500.00;3500.00;0
2183;20/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;22/12/2022;1500.00;1500.00;1500.00;0
2182;19/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;20/12/2022;400;400;400;0
2181;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2180;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2179;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2178;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2177;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2176;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2175;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2174;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2173;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2172;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;6000.00;6000.00;6000.00;0
2171;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0
2170;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0
2169;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0
2168;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0
2167;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0
2166;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1100.00;1100.00;1100.00;0
2165;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1500.00;1500.00;1500.00;0
2164;19/12/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;20/12/2022;1500.00;1500.00;1500.00;0
2163;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2200.00;2200.00;2200.00;0
2162;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;3200.00;3200.00;3200.00;0
2161;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2200.00;2200.00;2200.00;0
2160;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2500.00;2500.00;2500.00;0
2159;19/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;20/12/2022;2000.00;2000.00;2000.00;0
2158;19/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;20/12/2022;3500.00;3500.00;3500.00;0
2157;16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;1500.00;1500.00;1500.00;0
2156;16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;4000.00;4000.00;4000.00;0
2154;16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;1513.33;1513.33;1513.33;0
2153;16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;2700.00;2700.00;2700.00;0
2152;16/12/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;19/12/2022;2400.00;2400.00;2400.00;0
2151;16/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/12/2022;1200.00;1200.00;1200.00;0
2144;15/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;16/12/2022;22135.73;0;0;22135.73
2143;15/12/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;16/12/2022;49252.04;0;0;49252.04
2110;13/12/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;14/12/2022;640;640;640;0
2109;13/12/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;14/12/2022;230;230;230;0
2108;13/12/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;14/12/2022;690;690;690;0
2107;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;79.25;79.25;79.25;0
2106;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;154.72;154.72;154.72;0
2105;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;89.22;89.22;89.22;0
2104;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;298.2;298.2;298.2;0
2103;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;2040.00;2040.00;2040.00;0
2102;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;46.03;46.03;46.03;0
2101;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;128.34;128.34;128.34;0
2100;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;81.04;81.04;81.04;0
2099;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;418.56;418.56;418.56;0
2098;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;867.06;867.06;867.06;0
2097;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;541.85;541.85;541.85;0
2096;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;91.11;91.11;91.11;0
2095;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;552.02;552.02;552.02;0
2094;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;885.28;885.28;885.28;0
2093;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;620.29;620.29;620.29;0
2092;13/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;14/12/2022;847.45;847.45;847.45;0
2091;12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;368.3;368.3;368.3;0
2090;12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;733.14;733.14;733.14;0
2089;12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;702.11;702.11;702.11;0
2088;12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;730.14;730.14;730.14;0
2087;12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;1431.10;1431.10;1431.10;0
2086;12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;452.08;452.08;452.08;0
2085;12/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;13/12/2022;463.51;463.51;463.51;0
2084;08/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/12/2022;46404.43;46404.43;46404.43;0
2083;07/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;07/12/2022;46846.44;46846.44;46846.44;0
2082;07/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;07/12/2022;31230.96;31230.96;31230.96;0
2081;02/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;05/12/2022;46846.44;0;0;0
2080;02/12/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;05/12/2022;31230.96;0;0;0
2023;30/11/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;30/11/2022;277620.56;277620.56;0;277620.56
2022;30/11/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;30/11/2022;37541.81;37541.81;0;37541.81
2021;30/11/2022;02130; Fundo Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;30/11/2022;120450.86;120450.86;0;120450.86
2020;30/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;30/11/2022;7000.00;7000.00;0;7000.00
2019;28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;3840.00;3840.00;0;3840.00
2018;28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;1696.72;1696.72;0;1696.72
2017;28/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;30/11/2022;640;640;640;0
2016;28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;6962.00;6962.00;0;6962.00
2015;28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;35000.00;35000.00;0;35000.00
2014;28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;103114.40;103114.40;0;103114.40
2013;28/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;30/11/2022;99998.80;99998.80;0;99998.80
1984;22/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/11/2022;50000.00;50000.00;50000.00;0
1983;17/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/11/2022;6719.73;6719.73;6719.73;0
1982;17/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/11/2022;614.72;614.72;614.72;0
1981;17/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/11/2022;614.72;614.72;614.72;0
1980;17/11/2022;02130; Fundo Municipal de Saúde;339014 ; Diárias - Civil;18/11/2022;230;230;230;0
1979;17/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;18/11/2022;6009.46;6009.46;6009.46;0
1978;14/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;17/11/2022;6729.23;0;0;0
1977;14/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/11/2022;3250.00;3250.00;3250.00;0
1976;14/11/2022;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;17/11/2022;3618.31;3618.31;3618.31;0
1975;14/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/11/2022;7322.56;7322.56;0;0
1974;14/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/11/2022;500;500;500;0
1973;14/11/2022;02130; Fundo Municipal de Saúde;339032 ; Material, Bem ou Serviço para Distribuição Gratuita;17/11/2022;390;390;390;0
1972;14/11/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;17/11/2022;30000.00;30000.00;30000.00;0
1971;11/11/2022;02130; Fundo Municipal de Saúde;339093 ; Indenizações e Restituições;11/11/2022;30000.00;0;0;0
1970;10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;2400.00;2400.00;2400.00;0
1969;10/11/2022;02130; Fundo Municipal de Saúde;339036 ; Outros Serviços de Terceiros - Pessoa Física;11/11/2022;3400.00;3400.00;3400.00;0
1968;10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;2299.00;2299.00;2299.00;0
1967;10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;4063.50;4063.50;4063.50;0
1966;10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;877.7;877.7;877.7;0
1965;10/11/2022;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/11/2022;1400.00;1400.00;0;1400.00
