DATA;ANO;MES;DIA;TRIMESTRE;COD_TRIMESTRE;SEMESTRE;COD_SEMESTRE
2015-05-15;2015.0;maio;15.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-19;2015.0;maio;19.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-20;2015.0;maio;20.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-21;2015.0;maio;21.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-28;2015.0;maio;28.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-29;2015.0;maio;29.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-27;2015.0;maio;27.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-12;2015.0;maio;12.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-05-31;2015.0;maio;31.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-10;2015.0;junho;10.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-02;2015.0;junho;2.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-09;2015.0;junho;9.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-01;2015.0;junho;1.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-03;2015.0;junho;3.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-05;2015.0;junho;5.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-08;2015.0;junho;8.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-12;2015.0;junho;12.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-16;2015.0;junho;16.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-22;2015.0;junho;22.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-15;2015.0;junho;15.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-11;2015.0;junho;11.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-18;2015.0;junho;18.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-19;2015.0;junho;19.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-17;2015.0;junho;17.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-23;2015.0;junho;23.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-25;2015.0;junho;25.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-24;2015.0;junho;24.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-29;2015.0;junho;29.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-30;2015.0;junho;30.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-06-26;2015.0;junho;26.0;segundo trimestre;2.0;primeiro semestre;1.0
2015-07-02;2015.0;julho;2.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-06;2015.0;julho;6.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-03;2015.0;julho;3.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-01;2015.0;julho;1.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-07;2015.0;julho;7.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-09;2015.0;julho;9.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-10;2015.0;julho;10.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-08;2015.0;julho;8.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-13;2015.0;julho;13.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-21;2015.0;julho;21.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-14;2015.0;julho;14.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-16;2015.0;julho;16.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-20;2015.0;julho;20.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-17;2015.0;julho;17.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-15;2015.0;julho;15.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-22;2015.0;julho;22.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-23;2015.0;julho;23.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-24;2015.0;julho;24.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-28;2015.0;julho;28.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-30;2015.0;julho;30.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-31;2015.0;julho;31.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-27;2015.0;julho;27.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-29;2015.0;julho;29.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-03;2015.0;agosto;3.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-04;2015.0;agosto;4.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-07-25;2015.0;julho;25.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-05;2015.0;agosto;5.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-06;2015.0;agosto;6.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-07;2015.0;agosto;7.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-10;2015.0;agosto;10.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-11;2015.0;agosto;11.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-12;2015.0;agosto;12.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-13;2015.0;agosto;13.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-14;2015.0;agosto;14.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-17;2015.0;agosto;17.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-18;2015.0;agosto;18.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-19;2015.0;agosto;19.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-31;2015.0;agosto;31.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-20;2015.0;agosto;20.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-21;2015.0;agosto;21.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-24;2015.0;agosto;24.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-25;2015.0;agosto;25.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-27;2015.0;agosto;27.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-28;2015.0;agosto;28.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-08-26;2015.0;agosto;26.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-01;2015.0;setembro;1.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-02;2015.0;setembro;2.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-03;2015.0;setembro;3.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-08;2015.0;setembro;8.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-10;2015.0;setembro;10.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-04;2015.0;setembro;4.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-09;2015.0;setembro;9.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-11;2015.0;setembro;11.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-14;2015.0;setembro;14.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-15;2015.0;setembro;15.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-17;2015.0;setembro;17.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-18;2015.0;setembro;18.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-22;2015.0;setembro;22.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-21;2015.0;setembro;21.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-16;2015.0;setembro;16.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-23;2015.0;setembro;23.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-24;2015.0;setembro;24.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-29;2015.0;setembro;29.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-28;2015.0;setembro;28.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-30;2015.0;setembro;30.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-25;2015.0;setembro;25.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-09-13;2015.0;setembro;13.0;terceiro trimestre;3.0;segundo semestre;2.0
2015-10-02;2015.0;outubro;2.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-01;2015.0;outubro;1.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-05;2015.0;outubro;5.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-06;2015.0;outubro;6.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-07;2015.0;outubro;7.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-08;2015.0;outubro;8.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-09;2015.0;outubro;9.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-13;2015.0;outubro;13.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-14;2015.0;outubro;14.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-15;2015.0;outubro;15.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-16;2015.0;outubro;16.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-19;2015.0;outubro;19.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-20;2015.0;outubro;20.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-12;2015.0;outubro;12.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-21;2015.0;outubro;21.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-22;2015.0;outubro;22.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-23;2015.0;outubro;23.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-26;2015.0;outubro;26.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-27;2015.0;outubro;27.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-28;2015.0;outubro;28.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-29;2015.0;outubro;29.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-30;2015.0;outubro;30.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-04;2015.0;novembro;4.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-05;2015.0;novembro;5.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-06;2015.0;novembro;6.0;quarto trimestre;4.0;segundo semestre;2.0
2015-10-25;2015.0;outubro;25.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-10;2015.0;novembro;10.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-11;2015.0;novembro;11.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-12;2015.0;novembro;12.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-09;2015.0;novembro;9.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-16;2015.0;novembro;16.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-13;2015.0;novembro;13.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-03;2015.0;novembro;3.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-17;2015.0;novembro;17.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-18;2015.0;novembro;18.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-19;2015.0;novembro;19.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-20;2015.0;novembro;20.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-23;2015.0;novembro;23.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-24;2015.0;novembro;24.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-25;2015.0;novembro;25.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-26;2015.0;novembro;26.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-30;2015.0;novembro;30.0;quarto trimestre;4.0;segundo semestre;2.0
2015-11-27;2015.0;novembro;27.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-02;2015.0;dezembro;2.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-03;2015.0;dezembro;3.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-01;2015.0;dezembro;1.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-04;2015.0;dezembro;4.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-08;2015.0;dezembro;8.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-07;2015.0;dezembro;7.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-09;2015.0;dezembro;9.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-10;2015.0;dezembro;10.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-14;2015.0;dezembro;14.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-15;2015.0;dezembro;15.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-11;2015.0;dezembro;11.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-16;2015.0;dezembro;16.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-17;2015.0;dezembro;17.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-18;2015.0;dezembro;18.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-22;2015.0;dezembro;22.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-23;2015.0;dezembro;23.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-28;2015.0;dezembro;28.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-29;2015.0;dezembro;29.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-30;2015.0;dezembro;30.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-21;2015.0;dezembro;21.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-24;2015.0;dezembro;24.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-31;2015.0;dezembro;31.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-25;2015.0;dezembro;25.0;quarto trimestre;4.0;segundo semestre;2.0
2015-12-13;2015.0;dezembro;13.0;quarto trimestre;4.0;segundo semestre;2.0
2016-01-07;2016.0;janeiro;7.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-08;2016.0;janeiro;8.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-20;2016.0;janeiro;20.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-05;2016.0;janeiro;5.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-12;2016.0;janeiro;12.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-19;2016.0;janeiro;19.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-13;2016.0;janeiro;13.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-04;2016.0;janeiro;4.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-06;2016.0;janeiro;6.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-11;2016.0;janeiro;11.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-14;2016.0;janeiro;14.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-15;2016.0;janeiro;15.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-18;2016.0;janeiro;18.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-25;2016.0;janeiro;25.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-22;2016.0;janeiro;22.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-21;2016.0;janeiro;21.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-26;2016.0;janeiro;26.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-27;2016.0;janeiro;27.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-29;2016.0;janeiro;29.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-01-28;2016.0;janeiro;28.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-10;2016.0;fevereiro;10.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-05;2016.0;fevereiro;5.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-04;2016.0;fevereiro;4.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-02;2016.0;fevereiro;2.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-11;2016.0;fevereiro;11.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-01;2016.0;fevereiro;1.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-03;2016.0;fevereiro;3.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-12;2016.0;fevereiro;12.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-19;2016.0;fevereiro;19.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-22;2016.0;fevereiro;22.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-23;2016.0;fevereiro;23.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-15;2016.0;fevereiro;15.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-16;2016.0;fevereiro;16.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-17;2016.0;fevereiro;17.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-18;2016.0;fevereiro;18.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-24;2016.0;fevereiro;24.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-26;2016.0;fevereiro;26.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-25;2016.0;fevereiro;25.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-02-29;2016.0;fevereiro;29.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-01;2016.0;março;1.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-02;2016.0;março;2.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-07;2016.0;março;7.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-10;2016.0;março;10.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-09;2016.0;março;9.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-08;2016.0;março;8.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-03;2016.0;março;3.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-04;2016.0;março;4.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-11;2016.0;março;11.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-14;2016.0;março;14.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-15;2016.0;março;15.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-16;2016.0;março;16.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-17;2016.0;março;17.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-18;2016.0;março;18.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-21;2016.0;março;21.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-22;2016.0;março;22.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-23;2016.0;março;23.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-24;2016.0;março;24.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-28;2016.0;março;28.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-29;2016.0;março;29.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-30;2016.0;março;30.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-03-31;2016.0;março;31.0;primeiro trimestre;1.0;primeiro semestre;1.0
2016-04-01;2016.0;abril;1.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-04;2016.0;abril;4.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-05;2016.0;abril;5.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-06;2016.0;abril;6.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-07;2016.0;abril;7.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-08;2016.0;abril;8.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-11;2016.0;abril;11.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-12;2016.0;abril;12.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-13;2016.0;abril;13.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-14;2016.0;abril;14.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-15;2016.0;abril;15.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-18;2016.0;abril;18.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-19;2016.0;abril;19.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-20;2016.0;abril;20.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-22;2016.0;abril;22.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-25;2016.0;abril;25.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-26;2016.0;abril;26.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-27;2016.0;abril;27.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-28;2016.0;abril;28.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-04-29;2016.0;abril;29.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-02;2016.0;maio;2.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-03;2016.0;maio;3.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-04;2016.0;maio;4.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-05;2016.0;maio;5.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-06;2016.0;maio;6.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-09;2016.0;maio;9.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-10;2016.0;maio;10.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-11;2016.0;maio;11.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-12;2016.0;maio;12.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-13;2016.0;maio;13.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-16;2016.0;maio;16.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-17;2016.0;maio;17.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-31;2016.0;maio;31.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-18;2016.0;maio;18.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-19;2016.0;maio;19.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-20;2016.0;maio;20.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-23;2016.0;maio;23.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-27;2016.0;maio;27.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-24;2016.0;maio;24.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-25;2016.0;maio;25.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-30;2016.0;maio;30.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-01;2016.0;junho;1.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-02;2016.0;junho;2.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-03;2016.0;junho;3.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-06;2016.0;junho;6.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-07;2016.0;junho;7.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-05-28;2016.0;maio;28.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-08;2016.0;junho;8.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-09;2016.0;junho;9.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-10;2016.0;junho;10.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-13;2016.0;junho;13.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-14;2016.0;junho;14.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-15;2016.0;junho;15.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-16;2016.0;junho;16.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-17;2016.0;junho;17.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-20;2016.0;junho;20.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-28;2016.0;junho;28.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-21;2016.0;junho;21.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-22;2016.0;junho;22.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-27;2016.0;junho;27.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-30;2016.0;junho;30.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-23;2016.0;junho;23.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-24;2016.0;junho;24.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-06-29;2016.0;junho;29.0;segundo trimestre;2.0;primeiro semestre;1.0
2016-07-04;2016.0;julho;4.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-08;2016.0;julho;8.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-06;2016.0;julho;6.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-05;2016.0;julho;5.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-11;2016.0;julho;11.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-13;2016.0;julho;13.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-01;2016.0;julho;1.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-12;2016.0;julho;12.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-25;2016.0;julho;25.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-19;2016.0;julho;19.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-07;2016.0;julho;7.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-20;2016.0;julho;20.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-14;2016.0;julho;14.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-15;2016.0;julho;15.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-18;2016.0;julho;18.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-22;2016.0;julho;22.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-26;2016.0;julho;26.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-21;2016.0;julho;21.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-28;2016.0;julho;28.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-29;2016.0;julho;29.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-27;2016.0;julho;27.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-08-02;2016.0;agosto;2.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-31;2016.0;julho;31.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-08-04;2016.0;agosto;4.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-08-03;2016.0;agosto;3.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-08-01;2016.0;agosto;1.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-07-02;2016.0;julho;2.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-08-05;2016.0;agosto;5.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-08-10;2016.0;agosto;10.0;terceiro trimestre;3.0;segundo semestre;2.0
2016-08-11;2016.0;agosto;11.0;terceiro trimestre;3.0;segundo semestre;2.0
