DATA;ANO;MES;DIA;TRIMESTRE;COD_TRIMESTRE;SEMESTRE;COD_SEMESTRE
2022-05-11;2022;maio;11;segundo trimestre;2;primeiro semestre;1
2022-05-10;2022;maio;10;segundo trimestre;2;primeiro semestre;1
2022-05-09;2022;maio;9;segundo trimestre;2;primeiro semestre;1
2022-05-06;2022;maio;6;segundo trimestre;2;primeiro semestre;1
2022-05-05;2022;maio;5;segundo trimestre;2;primeiro semestre;1
2022-05-04;2022;maio;4;segundo trimestre;2;primeiro semestre;1
2022-05-03;2022;maio;3;segundo trimestre;2;primeiro semestre;1
2022-05-02;2022;maio;2;segundo trimestre;2;primeiro semestre;1
2022-05-01;2022;maio;1;segundo trimestre;2;primeiro semestre;1
2022-04-29;2022;abril;29;segundo trimestre;2;primeiro semestre;1
2022-04-28;2022;abril;28;segundo trimestre;2;primeiro semestre;1
2022-04-27;2022;abril;27;segundo trimestre;2;primeiro semestre;1
2022-04-26;2022;abril;26;segundo trimestre;2;primeiro semestre;1
2022-04-25;2022;abril;25;segundo trimestre;2;primeiro semestre;1
2022-04-22;2022;abril;22;segundo trimestre;2;primeiro semestre;1
2022-04-20;2022;abril;20;segundo trimestre;2;primeiro semestre;1
2022-04-19;2022;abril;19;segundo trimestre;2;primeiro semestre;1
2022-04-18;2022;abril;18;segundo trimestre;2;primeiro semestre;1
2022-04-14;2022;abril;14;segundo trimestre;2;primeiro semestre;1
2022-04-13;2022;abril;13;segundo trimestre;2;primeiro semestre;1
2022-04-12;2022;abril;12;segundo trimestre;2;primeiro semestre;1
2022-04-11;2022;abril;11;segundo trimestre;2;primeiro semestre;1
2022-04-08;2022;abril;8;segundo trimestre;2;primeiro semestre;1
2022-04-07;2022;abril;7;segundo trimestre;2;primeiro semestre;1
2022-04-06;2022;abril;6;segundo trimestre;2;primeiro semestre;1
2022-04-05;2022;abril;5;segundo trimestre;2;primeiro semestre;1
2022-04-04;2022;abril;4;segundo trimestre;2;primeiro semestre;1
2022-04-01;2022;abril;1;segundo trimestre;2;primeiro semestre;1
2022-04-30;2022;abril;30;segundo trimestre;2;primeiro semestre;1
2022-03-22;2022;março;22;primeiro trimestre;1;primeiro semestre;1
2022-03-09;2022;março;9;primeiro trimestre;1;primeiro semestre;1
2022-03-16;2022;março;16;primeiro trimestre;1;primeiro semestre;1
2022-03-23;2022;março;23;primeiro trimestre;1;primeiro semestre;1
2022-03-31;2022;março;31;primeiro trimestre;1;primeiro semestre;1
2022-03-30;2022;março;30;primeiro trimestre;1;primeiro semestre;1
2022-03-29;2022;março;29;primeiro trimestre;1;primeiro semestre;1
2022-03-28;2022;março;28;primeiro trimestre;1;primeiro semestre;1
2022-03-25;2022;março;25;primeiro trimestre;1;primeiro semestre;1
2022-03-24;2022;março;24;primeiro trimestre;1;primeiro semestre;1
2022-03-21;2022;março;21;primeiro trimestre;1;primeiro semestre;1
2022-03-18;2022;março;18;primeiro trimestre;1;primeiro semestre;1
2022-03-17;2022;março;17;primeiro trimestre;1;primeiro semestre;1
2022-03-15;2022;março;15;primeiro trimestre;1;primeiro semestre;1
2022-03-14;2022;março;14;primeiro trimestre;1;primeiro semestre;1
2022-03-11;2022;março;11;primeiro trimestre;1;primeiro semestre;1
2022-03-10;2022;março;10;primeiro trimestre;1;primeiro semestre;1
2022-03-08;2022;março;8;primeiro trimestre;1;primeiro semestre;1
2022-03-07;2022;março;7;primeiro trimestre;1;primeiro semestre;1
2022-03-04;2022;março;4;primeiro trimestre;1;primeiro semestre;1
2022-03-03;2022;março;3;primeiro trimestre;1;primeiro semestre;1
2022-03-02;2022;março;2;primeiro trimestre;1;primeiro semestre;1
2022-03-01;2022;março;1;primeiro trimestre;1;primeiro semestre;1
2022-02-28;2022;fevereiro;28;primeiro trimestre;1;primeiro semestre;1
2022-02-16;2022;fevereiro;16;primeiro trimestre;1;primeiro semestre;1
2022-02-10;2022;fevereiro;10;primeiro trimestre;1;primeiro semestre;1
2022-02-23;2022;fevereiro;23;primeiro trimestre;1;primeiro semestre;1
2022-02-22;2022;fevereiro;22;primeiro trimestre;1;primeiro semestre;1
2022-02-18;2022;fevereiro;18;primeiro trimestre;1;primeiro semestre;1
2022-02-14;2022;fevereiro;14;primeiro trimestre;1;primeiro semestre;1
2022-02-25;2022;fevereiro;25;primeiro trimestre;1;primeiro semestre;1
2022-02-24;2022;fevereiro;24;primeiro trimestre;1;primeiro semestre;1
2022-02-21;2022;fevereiro;21;primeiro trimestre;1;primeiro semestre;1
2022-02-17;2022;fevereiro;17;primeiro trimestre;1;primeiro semestre;1
2022-02-15;2022;fevereiro;15;primeiro trimestre;1;primeiro semestre;1
2022-02-11;2022;fevereiro;11;primeiro trimestre;1;primeiro semestre;1
2022-02-09;2022;fevereiro;9;primeiro trimestre;1;primeiro semestre;1
2022-02-08;2022;fevereiro;8;primeiro trimestre;1;primeiro semestre;1
2022-02-07;2022;fevereiro;7;primeiro trimestre;1;primeiro semestre;1
2022-02-04;2022;fevereiro;4;primeiro trimestre;1;primeiro semestre;1
2022-02-03;2022;fevereiro;3;primeiro trimestre;1;primeiro semestre;1
2022-02-02;2022;fevereiro;2;primeiro trimestre;1;primeiro semestre;1
2022-02-01;2022;fevereiro;1;primeiro trimestre;1;primeiro semestre;1
2022-01-31;2022;janeiro;31;primeiro trimestre;1;primeiro semestre;1
2022-01-28;2022;janeiro;28;primeiro trimestre;1;primeiro semestre;1
2022-01-27;2022;janeiro;27;primeiro trimestre;1;primeiro semestre;1
2022-01-26;2022;janeiro;26;primeiro trimestre;1;primeiro semestre;1
2022-01-25;2022;janeiro;25;primeiro trimestre;1;primeiro semestre;1
2022-01-24;2022;janeiro;24;primeiro trimestre;1;primeiro semestre;1
2022-01-21;2022;janeiro;21;primeiro trimestre;1;primeiro semestre;1
2022-01-20;2022;janeiro;20;primeiro trimestre;1;primeiro semestre;1
2022-01-19;2022;janeiro;19;primeiro trimestre;1;primeiro semestre;1
2022-01-18;2022;janeiro;18;primeiro trimestre;1;primeiro semestre;1
2022-01-17;2022;janeiro;17;primeiro trimestre;1;primeiro semestre;1
2022-01-14;2022;janeiro;14;primeiro trimestre;1;primeiro semestre;1
2022-01-13;2022;janeiro;13;primeiro trimestre;1;primeiro semestre;1
2022-01-12;2022;janeiro;12;primeiro trimestre;1;primeiro semestre;1
2022-01-11;2022;janeiro;11;primeiro trimestre;1;primeiro semestre;1
2022-01-10;2022;janeiro;10;primeiro trimestre;1;primeiro semestre;1
2022-01-07;2022;janeiro;7;primeiro trimestre;1;primeiro semestre;1
2022-01-06;2022;janeiro;6;primeiro trimestre;1;primeiro semestre;1
2022-01-05;2022;janeiro;5;primeiro trimestre;1;primeiro semestre;1
2022-01-04;2022;janeiro;4;primeiro trimestre;1;primeiro semestre;1
2022-01-03;2022;janeiro;3;primeiro trimestre;1;primeiro semestre;1
2013-02-12;2013;fevereiro;12;primeiro trimestre;1;primeiro semestre;1
2013-06-01;2013;junho;1;segundo trimestre;2;primeiro semestre;1
2013-08-18;2013;agosto;18;terceiro trimestre;3;segundo semestre;2
2013-08-10;2013;agosto;10;terceiro trimestre;3;segundo semestre;2
2013-05-04;2013;maio;4;segundo trimestre;2;primeiro semestre;1
2013-03-02;2013;março;2;primeiro trimestre;1;primeiro semestre;1
2013-03-23;2013;março;23;primeiro trimestre;1;primeiro semestre;1
2013-04-27;2013;abril;27;segundo trimestre;2;primeiro semestre;1
2013-07-20;2013;julho;20;terceiro trimestre;3;segundo semestre;2
2013-07-21;2013;julho;21;terceiro trimestre;3;segundo semestre;2
2013-07-27;2013;julho;27;terceiro trimestre;3;segundo semestre;2
2013-08-03;2013;agosto;3;terceiro trimestre;3;segundo semestre;2
2013-08-17;2013;agosto;17;terceiro trimestre;3;segundo semestre;2
2013-09-15;2013;setembro;15;terceiro trimestre;3;segundo semestre;2
2013-09-21;2013;setembro;21;terceiro trimestre;3;segundo semestre;2
2013-11-16;2013;novembro;16;quarto trimestre;4;segundo semestre;2
2013-05-05;2013;maio;5;segundo trimestre;2;primeiro semestre;1
2013-10-20;2013;outubro;20;quarto trimestre;4;segundo semestre;2
2013-12-28;2013;dezembro;28;quarto trimestre;4;segundo semestre;2
2013-03-10;2013;março;10;primeiro trimestre;1;primeiro semestre;1
2013-01-20;2013;janeiro;20;primeiro trimestre;1;primeiro semestre;1
2013-06-30;2013;junho;30;segundo trimestre;2;primeiro semestre;1
2014-07-26;2014;julho;26;terceiro trimestre;3;segundo semestre;2
2014-08-23;2014;agosto;23;terceiro trimestre;3;segundo semestre;2
2014-05-10;2014;maio;10;segundo trimestre;2;primeiro semestre;1
2014-05-03;2014;maio;3;segundo trimestre;2;primeiro semestre;1
2014-04-12;2014;abril;12;segundo trimestre;2;primeiro semestre;1
2014-06-29;2014;junho;29;segundo trimestre;2;primeiro semestre;1
2014-11-01;2014;novembro;1;quarto trimestre;4;segundo semestre;2
2014-01-12;2014;janeiro;12;primeiro trimestre;1;primeiro semestre;1
2014-03-29;2014;março;29;primeiro trimestre;1;primeiro semestre;1
2014-04-05;2014;abril;5;segundo trimestre;2;primeiro semestre;1
2014-05-01;2014;maio;1;segundo trimestre;2;primeiro semestre;1
2014-06-01;2014;junho;1;segundo trimestre;2;primeiro semestre;1
2014-10-12;2014;outubro;12;quarto trimestre;4;segundo semestre;2
2014-12-28;2014;dezembro;28;quarto trimestre;4;segundo semestre;2
2015-01-24;2015;janeiro;24;primeiro trimestre;1;primeiro semestre;1
2015-02-08;2015;fevereiro;8;primeiro trimestre;1;primeiro semestre;1
2015-03-08;2015;março;8;primeiro trimestre;1;primeiro semestre;1
2015-04-11;2015;abril;11;segundo trimestre;2;primeiro semestre;1
2015-01-01;2015;janeiro;1;primeiro trimestre;1;primeiro semestre;1
2015-04-04;2015;abril;4;segundo trimestre;2;primeiro semestre;1
2015-05-02;2015;maio;2;segundo trimestre;2;primeiro semestre;1
2015-07-12;2015;julho;12;terceiro trimestre;3;segundo semestre;2
2015-11-28;2015;novembro;28;quarto trimestre;4;segundo semestre;2
2016-01-23;2016;janeiro;23;primeiro trimestre;1;primeiro semestre;1
2016-02-08;2016;fevereiro;8;primeiro trimestre;1;primeiro semestre;1
2016-05-08;2016;maio;8;segundo trimestre;2;primeiro semestre;1
2016-07-10;2016;julho;10;terceiro trimestre;3;segundo semestre;2
2016-08-06;2016;agosto;6;terceiro trimestre;3;segundo semestre;2
2016-12-18;2016;dezembro;18;quarto trimestre;4;segundo semestre;2
2016-03-12;2016;março;12;primeiro trimestre;1;primeiro semestre;1
2017-06-04;2017;junho;4;segundo trimestre;2;primeiro semestre;1
2017-03-19;2017;março;19;primeiro trimestre;1;primeiro semestre;1
2017-01-08;2017;janeiro;8;primeiro trimestre;1;primeiro semestre;1
2017-06-25;2017;junho;25;segundo trimestre;2;primeiro semestre;1
2017-07-22;2017;julho;22;terceiro trimestre;3;segundo semestre;2
2017-02-27;2017;fevereiro;27;primeiro trimestre;1;primeiro semestre;1
2021-07-31;2021;julho;31;terceiro trimestre;3;segundo semestre;2
2021-06-03;2021;junho;3;segundo trimestre;2;primeiro semestre;1
2021-04-21;2021;abril;21;segundo trimestre;2;primeiro semestre;1
2021-02-16;2021;fevereiro;16;primeiro trimestre;1;primeiro semestre;1
2022-10-15;2022;outubro;15;quarto trimestre;4;segundo semestre;2
2022-01-22;2022;janeiro;22;primeiro trimestre;1;primeiro semestre;1
