NUMERO;DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
214;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;06/12/2021;2529.13;2529.13;2529.13;0
213;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;06/12/2021;45492.00;45492.00;45492.00;0
212;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;06/12/2021;133718.14;133718.14;132618.14;1100.00
211;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;06/12/2021;1251605.86;1251605.86;1249405.86;2200.00
210;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;06/12/2021;24550.00;24550.00;24550.00;0
209;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;06/12/2021;27418.22;27418.22;27418.22;0
208;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;06/12/2021;2529.13;2529.13;2529.13;0
207;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;06/12/2021;45492.00;45492.00;45492.00;0
206;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;06/12/2021;129671.33;129671.33;128571.33;1100.00
205;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;06/12/2021;1218090.02;1218090.02;1215890.02;2200.00
204;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;06/12/2021;24246.20;24246.20;24246.20;0
203;29/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;06/12/2021;392;392;392;0
202;25/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;26/11/2021;209.21;209.21;209.21;0
201;25/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;26/11/2021;170.17;170.17;170.17;0
200;10/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/11/2021;2000.00;2000.00;2000.00;0
199;10/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;12/11/2021;5401.00;5401.00;5401.00;0
198;10/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/11/2021;2500.00;2500.00;2500.00;0
197;09/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/11/2021;270;270;270;0
196;08/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/11/2021;103.4;103.4;103.4;0
195;08/11/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;12/11/2021;308.4;308.4;308.4;0
194;27/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/10/2021;24550.00;24550.00;24550.00;0
193;27/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;29/10/2021;27418.22;27418.22;27418.22;0
192;27/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/10/2021;2529.13;2529.13;2529.13;0
191;27/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/10/2021;47360.00;47360.00;47360.00;0
190;27/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;29/10/2021;133718.14;133718.14;132618.14;1100.00
189;27/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/10/2021;1251440.86;1251440.86;1248559.86;2881.00
188;26/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 ; Diárias - Civil;29/10/2021;460;460;460;0
187;26/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 ; Diárias - Civil;29/10/2021;520;520;520;0
186;26/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 ; Diárias - Civil;29/10/2021;520;0;0;0
185;21/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;29/10/2021;50;50;50;0
184;20/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;22/10/2021;144.49;144.49;144.49;0
183;20/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;22/10/2021;104.28;104.28;104.28;0
182;14/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;19/10/2021;5401.00;5401.00;5401.00;0
181;08/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 ; Diárias - Civil;19/10/2021;640;640;640;0
180;08/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/10/2021;261.95;261.95;261.95;0
179;01/10/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;19/10/2021;2500.00;2500.00;2500.00;0
178;30/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;05/10/2021;27418.22;27418.22;26318.22;1100.00
177;29/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;01/10/2021;26318.22;0;0;0
176;29/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/10/2021;2529.13;2529.13;2529.13;0
175;29/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/10/2021;47360.00;47360.00;47360.00;0
174;29/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;01/10/2021;133718.14;133718.14;131518.14;2200.00
173;29/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/10/2021;1239162.27;1239162.27;1235862.27;3300.00
172;29/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/10/2021;24550.00;24550.00;24550.00;0
171;22/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;23/09/2021;175.36;175.36;175.36;0
170;22/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;23/09/2021;101.45;101.45;101.45;0
169;20/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2021;3000.00;3000.00;3000.00;0
168;17/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;21/09/2021;40;40;40;0
167;10/09/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;16/09/2021;2500.00;2500.00;2500.00;0
166;31/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;13/09/2021;5401.00;5401.00;5401.00;0
165;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;02/09/2021;1000.00;0;0;0
164;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;02/09/2021;3583.00;3583.00;3583.00;0
163;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;02/09/2021;28518.22;28518.22;28518.22;0
162;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/09/2021;2529.13;2529.13;2529.13;0
161;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/09/2021;47360.00;47360.00;47360.00;0
160;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;02/09/2021;137018.14;137018.14;133875.93;3142.21
159;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;02/09/2021;1241147.23;1241147.23;1233850.92;7296.31
158;30/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;02/09/2021;24550.00;24550.00;24550.00;0
157;26/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;27/08/2021;258.84;258.84;258.84;0
156;26/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;27/08/2021;105.45;105.45;105.45;0
155;20/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;23/08/2021;50;50;50;0
154;20/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/08/2021;829.95;829.95;829.95;0
153;20/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/08/2021;3000.00;3000.00;3000.00;0
152;12/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;16/08/2021;5401.00;5401.00;5401.00;0
151;10/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;16/08/2021;2500.00;2500.00;2500.00;0
150;06/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;11/08/2021;350;350;350;0
149;06/08/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;11/08/2021;170;16.99;16.99;0
148;30/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/08/2021;1000.00;1000.00;1000.00;0
147;30/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/08/2021;590;590;590;0
146;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/08/2021;570;570;570;0
145;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;04/08/2021;46.69;46.69;46.69;0
144;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;04/08/2021;170.44;170.44;170.44;0
143;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;04/08/2021;28518.22;28518.22;28518.22;0
142;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;04/08/2021;2529.13;2529.13;2529.13;0
141;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;04/08/2021;47360.00;47360.00;47360.00;0
140;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;04/08/2021;132043.94;132043.94;132043.94;0
139;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;04/08/2021;1234912.03;1234912.03;1234912.03;0
138;26/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;04/08/2021;24550.00;24550.00;24550.00;0
137;19/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;23/07/2021;5401.00;5401.00;5401.00;0
136;19/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;23/07/2021;3000.00;3000.00;3000.00;0
135;08/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/07/2021;2500.00;2500.00;2500.00;0
134;07/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;09/07/2021;50;50;50;0
133;01/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;09/07/2021;145.3;145.3;145.3;0
132;01/07/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;09/07/2021;240.2;240.2;240.2;0
129;30/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;19/07/2021;5250.00;5250.00;5250.00;0
128;30/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;19/07/2021;122.46;122.46;122.46;0
127;30/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;19/07/2021;141.32;141.32;141.32;0
126;22/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;29/06/2021;28518.22;28518.22;28518.22;0
125;22/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/06/2021;2529.13;2529.13;2529.13;0
124;22/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/06/2021;47360.00;47360.00;47360.00;0
123;22/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;29/06/2021;132043.94;132043.94;132043.94;0
122;22/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/06/2021;1229981.88;1229981.88;1229981.88;0
121;22/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/06/2021;24550.00;24550.00;24550.00;0
120;22/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;29/06/2021;3000.00;3000.00;3000.00;0
119;18/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;23/06/2021;390;390;390;0
118;11/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;17/06/2021;5093.00;5093.00;5093.00;0
117;11/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/06/2021;3000.00;3000.00;3000.00;0
116;10/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/06/2021;2500.00;2500.00;2500.00;0
115;10/06/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;17/06/2021;130;130;130;0
114;25/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;01/06/2021;28518.22;28518.22;28518.22;0
113;25/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/06/2021;2529.13;2529.13;2529.13;0
112;25/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/06/2021;47360.00;47360.00;47360.00;0
111;25/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;01/06/2021;132088.48;132088.48;132088.48;0
110;25/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/06/2021;1229146.04;1226146.04;16038.90;1210107.14
109;25/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;01/06/2021;23900.00;23900.00;23900.00;0
108;25/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 ; Diárias - Civil;01/06/2021;640;640;640;0
107;19/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;01/06/2021;5093.00;5093.00;5093.00;0
106;19/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2021;120;120;120;0
105;19/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;28/05/2021;321.54;321.54;321.54;0
104;19/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;28/05/2021;350.86;350.86;350.86;0
103;19/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;28/05/2021;339.67;339.67;339.67;0
102;18/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;28/05/2021;267.9;267.9;267.9;0
101;17/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;28/05/2021;131.93;131.93;131.93;0
100;17/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;28/05/2021;99.1;99.1;99.1;0
99;12/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;28/05/2021;204;33.98;33.98;0
98;10/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;28/05/2021;2500.00;2500.00;2500.00;0
97;10/05/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;18/05/2021;750;750;750;0
96;28/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;12/05/2021;28518.22;28518.22;28518.22;0
95;28/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;12/05/2021;2529.13;2529.13;2529.13;0
94;28/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;12/05/2021;47360.00;47360.00;47360.00;0
93;28/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;12/05/2021;133099.40;133099.40;133099.40;0
92;28/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;12/05/2021;1199419.81;1199419.81;1199419.81;0
91;28/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;12/05/2021;23900.00;23900.00;23900.00;0
90;28/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2021;345;345;345;0
89;26/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;10/05/2021;40;40;40;0
88;26/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2021;250;250;250;0
87;20/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 ; Obrigações Patronais;10/05/2021;4630.50;4630.50;4630.50;0
86;14/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;10/05/2021;750;750;750;0
85;13/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;10/05/2021;131.84;131.84;131.84;0
84;13/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;10/05/2021;90.18;90.18;90.18;0
83;13/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2021;3000.00;3000.00;3000.00;0
82;08/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/05/2021;121.5;121.5;121.5;0
81;08/04/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 ; Material de Consumo;10/05/2021;276.2;276.2;276.2;0
80;26/03/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;20/04/2021;591;591;591;0
79;19/03/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;339036 ; Outros Serviços de Terceiros - Pessoa Física;12/04/2021;1800.00;1800.00;1800.00;0
78;19/03/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;08/04/2021;28518.22;28518.22;28518.22;0
77;19/03/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;08/04/2021;2529.13;2529.13;2529.13;0
76;19/03/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;08/04/2021;47360.00;47360.00;47360.00;0
75;19/03/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 ; Pensões do RPPS e do militar;08/04/2021;131999.40;131999.40;131999.40;0
74;19/03/2021;02031; Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 ; Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;08/04/2021;1200519.81;1200519.81;1200519.81;0
