NUMERO;DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
544;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;1650.00;1650.00;1650.00;0
543;16/12/2021;01010; Câmara Municipal;339030 ; Material de Consumo;27/12/2021;1799.00;1799.00;1799.00;0
542;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;900;900;900;0
541;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;950;950;950;0
540;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;100;100;100;0
539;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;169.84;169.84;169.84;0
538;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;932;932;932;0
537;16/12/2021;01010; Câmara Municipal;339030 ; Material de Consumo;27/12/2021;5176.19;5176.19;5176.19;0
536;16/12/2021;01010; Câmara Municipal;339030 ; Material de Consumo;27/12/2021;1404.00;1404.00;1404.00;0
535;16/12/2021;01010; Câmara Municipal;339030 ; Material de Consumo;27/12/2021;6436.53;6436.53;6436.53;0
534;16/12/2021;01010; Câmara Municipal;339030 ; Material de Consumo;27/12/2021;4249.10;4249.10;4249.10;0
533;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;2500.00;2500.00;2500.00;0
532;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;620;620;620;0
531;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;2300.00;2300.00;2300.00;0
530;16/12/2021;01010; Câmara Municipal;339030 ; Material de Consumo;27/12/2021;1518.00;1518.00;1518.00;0
529;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;7000.00;7000.00;7000.00;0
528;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;3700.00;3700.00;3700.00;0
527;16/12/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;27/12/2021;800;800;800;0
526;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;3500.00;3500.00;3500.00;0
525;16/12/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;27/12/2021;900;900;900;0
524;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;4000.00;4000.00;4000.00;0
523;16/12/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;27/12/2021;1400.00;1400.00;1400.00;0
522;16/12/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;27/12/2021;450;450;450;0
521;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;1866.00;1866.00;1866.00;0
520;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;1500.00;1500.00;1500.00;0
519;16/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;27/12/2021;1500.00;1500.00;1500.00;0
518;15/12/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;20/12/2021;39300.00;39300.00;39300.00;0
517;15/12/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;20/12/2021;62400.00;62400.00;62400.00;0
516;15/12/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;20/12/2021;26807.26;26807.26;26807.26;0
515;15/12/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;20/12/2021;28036.00;28036.00;28036.00;0
514;15/12/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;20/12/2021;122000.00;122000.00;122000.00;0
513;01/12/2021;01010; Câmara Municipal;449052 ; Equipamentos e Material Permanente;08/12/2021;5579.00;5579.00;5579.00;0
512;01/12/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;08/12/2021;2500.00;2500.00;2500.00;0
511;26/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;02/12/2021;49;49;49;0
510;26/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;02/12/2021;229.67;229.67;229.67;0
509;26/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;02/12/2021;60.88;60.88;60.88;0
508;26/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;02/12/2021;200;200;200;0
507;26/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;02/12/2021;1551.50;1551.50;1551.50;0
506;26/11/2021;01010; Câmara Municipal;319013 ; Obrigações Patronais;02/12/2021;54114.06;54114.06;54114.06;0
505;22/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;562;562;562;0
504;22/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;1476.90;1476.90;1476.90;0
503;22/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;1500.00;1500.00;1500.00;0
502;22/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;350;350;350;0
501;22/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;1500.00;1500.00;1500.00;0
500;22/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;3700.00;3700.00;3700.00;0
499;22/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;100;100;100;0
498;19/11/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/12/2021;4961.10;4961.10;4961.10;0
497;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;172.21;172.21;172.21;0
496;19/11/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/12/2021;5070.86;5070.86;5070.86;0
495;19/11/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/12/2021;5855.65;5855.65;5855.65;0
494;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;3500.00;3500.00;3500.00;0
493;19/11/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/12/2021;1400.00;1400.00;1400.00;0
492;19/11/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/12/2021;1650.00;1650.00;1650.00;0
491;19/11/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/12/2021;900;900;900;0
490;19/11/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/12/2021;2000.00;2000.00;2000.00;0
489;19/11/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/12/2021;800;800;800;0
488;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;950;950;950;0
487;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;900;900;900;0
486;19/11/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/12/2021;1200.00;1200.00;1200.00;0
485;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;4000.00;4000.00;4000.00;0
484;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;1866.00;1866.00;1866.00;0
483;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;1500.00;1500.00;1500.00;0
482;19/11/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;01/12/2021;1800.00;1800.00;1800.00;0
481;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;5000.00;5000.00;5000.00;0
480;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;7000.00;7000.00;7000.00;0
479;19/11/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/12/2021;450;450;450;0
478;19/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/12/2021;2300.00;2300.00;2300.00;0
477;19/11/2021;01010; Câmara Municipal;319113 ; Contribuições Patronais;01/12/2021;8692.55;8692.55;8692.55;0
476;12/11/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;22/11/2021;1350.00;1350.00;1350.00;0
475;12/11/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;22/11/2021;1350.00;1350.00;1350.00;0
474;12/11/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;22/11/2021;1350.00;1350.00;1350.00;0
473;12/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/11/2021;39300.00;39300.00;39300.00;0
472;12/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/11/2021;62400.00;62400.00;62400.00;0
471;12/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/11/2021;27400.00;27400.00;27400.00;0
470;12/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/11/2021;27490.67;27490.67;27490.67;0
469;12/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;22/11/2021;122000.00;122000.00;122000.00;0
468;12/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;22/11/2021;340;340;340;0
467;01/11/2021;01010; Câmara Municipal;339036 ; Outros Serviços de Terceiros - Pessoa Física;12/11/2021;2100.00;2100.00;2100.00;0
466;01/11/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/11/2021;155.82;155.82;155.82;0
465;01/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;12/11/2021;19400.00;19400.00;19400.00;0
464;01/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;12/11/2021;30733.34;30733.34;30733.34;0
463;01/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;12/11/2021;13700.00;13700.00;13700.00;0
462;01/11/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;12/11/2021;12928.00;12928.00;12928.00;0
461;29/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;05/11/2021;100;100;100;0
460;22/10/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/11/2021;3612.10;3612.10;3612.10;0
459;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;1835.13;1835.13;1835.13;0
458;22/10/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/11/2021;1200.00;1200.00;1200.00;0
457;22/10/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/11/2021;1751.50;1751.50;1751.50;0
456;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;296;296;296;0
455;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;223.67;223.67;223.67;0
454;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;233.07;233.07;233.07;0
453;22/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/11/2021;2000.00;2000.00;2000.00;0
452;22/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/11/2021;900;900;900;0
451;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;1097.00;1097.00;1097.00;0
450;22/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/11/2021;350;350;350;0
449;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;2500.00;2500.00;2500.00;0
448;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;3700.00;3700.00;3700.00;0
447;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;1866.00;1866.00;1866.00;0
446;22/10/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/11/2021;4263.66;4263.66;4263.66;0
445;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;950;950;950;0
444;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;900;900;900;0
443;22/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/11/2021;800;800;800;0
442;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;1500.00;1500.00;1500.00;0
441;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;1500.00;1500.00;1500.00;0
440;22/10/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/11/2021;4918.70;4918.70;4918.70;0
439;22/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;4000.00;4000.00;4000.00;0
438;20/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;3500.00;3500.00;3500.00;0
437;20/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/11/2021;1200.00;1200.00;1200.00;0
436;20/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/11/2021;1650.00;1650.00;1650.00;0
435;20/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;7000.00;7000.00;7000.00;0
434;20/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/11/2021;2300.00;2300.00;2300.00;0
433;20/10/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/11/2021;1400.00;1400.00;1400.00;0
432;20/10/2021;01010; Câmara Municipal;319013 ; Obrigações Patronais;01/11/2021;53611.77;53611.77;53611.77;0
431;20/10/2021;01010; Câmara Municipal;319113 ; Contribuições Patronais;01/11/2021;9080.42;9080.42;9080.42;0
430;19/10/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;01/11/2021;250;250;250;0
429;19/10/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;01/11/2021;450;450;450;0
428;19/10/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/10/2021;52900.00;52900.00;52900.00;0
427;19/10/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/10/2021;80800.00;80800.00;80800.00;0
426;19/10/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/10/2021;31400.00;31400.00;31400.00;0
425;19/10/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/10/2021;28717.34;28717.34;28717.34;0
424;19/10/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/10/2021;145317.42;145317.42;145317.42;0
422;06/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/10/2021;5000.00;5000.00;5000.00;0
423;05/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/10/2021;1419.70;1419.70;1419.70;0
421;05/10/2021;01010; Câmara Municipal;339030 ; Material de Consumo;18/10/2021;465;465;465;0
420;05/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/10/2021;1000.00;1000.00;1000.00;0
419;04/10/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;18/10/2021;4924.00;4924.00;4924.00;0
418;04/10/2021;01010; Câmara Municipal;339036 ; Outros Serviços de Terceiros - Pessoa Física;18/10/2021;350;350;350;0
417;29/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;11/10/2021;3540.00;3540.00;3540.00;0
416;29/09/2021;01010; Câmara Municipal;339030 ; Material de Consumo;11/10/2021;4591.85;4591.85;4591.85;0
415;22/09/2021;01010; Câmara Municipal;319113 ; Contribuições Patronais;01/10/2021;8452.23;8452.23;8452.23;0
414;22/09/2021;01010; Câmara Municipal;319013 ; Obrigações Patronais;01/10/2021;53636.71;53636.71;53636.71;0
413;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;1900.69;1900.69;1900.69;0
412;22/09/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/10/2021;3693.45;3693.45;3693.45;0
411;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;630;630;630;0
410;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;1500.00;1500.00;1500.00;0
409;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;3500.00;3500.00;3500.00;0
408;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;3700.00;3700.00;3700.00;0
407;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;1500.00;1500.00;1500.00;0
406;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;2500.00;2500.00;2500.00;0
405;22/09/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/10/2021;4963.97;4963.97;4963.97;0
404;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;550;550;550;0
403;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;334.4;334.4;334.4;0
402;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;115.33;115.33;115.33;0
401;22/09/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;01/10/2021;2250.00;2250.00;2250.00;0
400;22/09/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/10/2021;350;350;350;0
399;22/09/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/10/2021;800;800;800;0
398;22/09/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/10/2021;1650.00;1650.00;1650.00;0
397;22/09/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/10/2021;1200.00;1200.00;1200.00;0
396;22/09/2021;01010; Câmara Municipal;339030 ; Material de Consumo;01/10/2021;1001.00;1001.00;1001.00;0
395;22/09/2021;01010; Câmara Municipal;449052 ; Equipamentos e Material Permanente;01/10/2021;2820.00;2820.00;2820.00;0
394;22/09/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;01/10/2021;900;900;900;0
393;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;646.6;646.6;646.6;0
392;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;950;950;950;0
391;22/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;01/10/2021;900;900;900;0
390;20/09/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2021;145317.42;145317.42;145317.42;0
389;20/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2021;7000.00;7000.00;7000.00;0
388;20/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;21/09/2021;2300.00;2300.00;2300.00;0
387;20/09/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;21/09/2021;1400.00;1400.00;1400.00;0
386;17/09/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2021;52903.00;52903.00;52903.00;0
385;17/09/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2021;80805.50;80805.50;80805.50;0
384;17/09/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2021;31400.00;31400.00;31400.00;0
383;17/09/2021;01010; Câmara Municipal;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;21/09/2021;26730.67;26730.67;26730.67;0
381;16/09/2021;01010; Câmara Municipal;339036 ; Outros Serviços de Terceiros - Pessoa Física;21/09/2021;1300.00;1300.00;1300.00;0
380;13/09/2021;01010; Câmara Municipal;339030 ; Material de Consumo;17/09/2021;5547.10;5547.10;5547.10;0
379;13/09/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;17/09/2021;1350.00;1350.00;1350.00;0
378;13/09/2021;01010; Câmara Municipal;339014 ; Diárias - Civil;17/09/2021;1350.00;1350.00;1350.00;0
377;01/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;15/09/2021;2610.00;2610.00;2610.00;0
376;01/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;15/09/2021;900;900;900;0
375;01/09/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;15/09/2021;950;950;950;0
374;01/09/2021;01010; Câmara Municipal;339030 ; Material de Consumo;15/09/2021;3571.10;3571.10;3571.10;0
373;01/09/2021;01010; Câmara Municipal;339040 ; SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;15/09/2021;900;900;900;0
362;30/08/2021;01010; Câmara Municipal;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;02/09/2021;700;700;700;0
361;30/08/2021;01010; Câmara Municipal;339030 ; Material de Consumo;02/09/2021;3108.16;3108.16;3108.16;0
