NUMERO;DATA;CODIGO ORGAO;ORGAO;CODIGO DESPESA;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
5668;30/12/2021;02100; Secretaria Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;05/01/2022;2471.80;2471.80;0;2471.80
5658;30/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;04/01/2022;165.95;165.95;165.95;0
5646;30/12/2021;02100; Secretaria Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;04/01/2022;165.5;165.5;165.5;0
5642;30/12/2021;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;19750.00;19750.00;19750.00;0
5641;30/12/2021;02080; Secretaria Municipal de Políticas Públicas;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;17262.90;17262.90;17262.90;0
5640;30/12/2021;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;20525.97;20525.97;20525.97;0
5639;30/12/2021;02170; Secretaria Municipal de Cultura e Turismo;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;14150.00;14150.00;14150.00;0
5638;30/12/2021;02040; Secretaria Municipal da Fazenda Pública;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;33875.00;33875.00;33875.00;0
5637;30/12/2021;02060; Secretaria Municipal de Controle Social;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;16850.00;16850.00;16850.00;0
5636;30/12/2021;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;53670.96;53670.96;53670.96;0
5635;30/12/2021;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;35000.00;35000.00;35000.00;0
5634;30/12/2021;02020; Procuradoria Geral do Município;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;14680.00;14680.00;14680.00;0
5633;30/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;17267.96;17267.96;17267.96;0
5632;30/12/2021;02100; Secretaria Municipal de Saúde;319004 ; Contratação por Tempo Determinado;03/01/2022;22315.00;22315.00;0;22315.00
5631;30/12/2021;02070; Secretaria Municipal de Infra-Estrutura;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;31791.50;31791.50;31791.50;0
5630;30/12/2021;02030; Secretaria Municipal de Administração;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;39843.88;39843.88;39843.88;0
5629;30/12/2021;02100; Secretaria Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;19025.00;19025.00;0;19025.00
5628;30/12/2021;02100; Secretaria Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;3930.00;3930.00;0;3930.00
5627;30/12/2021;02100; Secretaria Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;96638.07;96638.07;0;96638.07
5626;30/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;8800.00;8800.00;8800.00;0
5625;30/12/2021;02110; Secretaria Municipal de Juventude, Esporte e Turismo;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;4698.38;4698.38;4698.38;0
5624;30/12/2021;02050; Secretaria Municipal de Planejamento;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;22325.00;22325.00;22325.00;0
5623;30/12/2021;02090; Secretaria Municipal de Educação;319004 ; Contratação por Tempo Determinado;03/01/2022;23831.77;23831.77;23831.77;0
5622;30/12/2021;02090; Secretaria Municipal de Educação;319004 ; Contratação por Tempo Determinado;03/01/2022;41436.39;41436.39;41436.39;0
5621;30/12/2021;02090; Secretaria Municipal de Educação;319004 ; Contratação por Tempo Determinado;03/01/2022;3796.78;3796.78;3796.78;0
5620;30/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;61831.48;61831.48;61831.48;0
5619;30/12/2021;02100; Secretaria Municipal de Saúde;319004 ; Contratação por Tempo Determinado;03/01/2022;2388.69;2388.69;0;2388.69
5618;30/12/2021;02030; Secretaria Municipal de Administração;339030 ; Material de Consumo;03/01/2022;6803.97;0;0;6803.97
5617;30/12/2021;02040; Secretaria Municipal da Fazenda Pública;339030 ; Material de Consumo;03/01/2022;5005.92;0;0;5005.92
5616;30/12/2021;02040; Secretaria Municipal da Fazenda Pública;469071 ; Principal da Dívida Contratual Resgatado;03/01/2022;27564.71;27564.71;27564.71;0
5615;30/12/2021;02100; Secretaria Municipal de Saúde;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;121734.84;121734.84;0;121734.84
5612;30/12/2021;02060; Secretaria Municipal de Controle Social;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;17934.34;17934.34;17934.34;0
5611;30/12/2021;02020; Procuradoria Geral do Município;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;56003.44;56003.44;56003.44;0
5610;30/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;11175.35;11175.35;11175.35;0
5609;30/12/2021;02070; Secretaria Municipal de Infra-Estrutura;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;152019.38;152019.38;152019.38;0
5607;30/12/2021;02040; Secretaria Municipal da Fazenda Pública;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;170272.43;170272.43;170272.43;0
5606;30/12/2021;02030; Secretaria Municipal de Administração;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;72419.18;72419.18;72419.18;0
5605;30/12/2021;02050; Secretaria Municipal de Planejamento;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;45464.89;45464.89;45464.89;0
5602;30/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;192860.28;192860.28;192860.28;0
5601;30/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;196326.74;196326.74;196326.74;0
5600;30/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;53450.83;53450.83;53450.83;0
5598;30/12/2021;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;41816.48;41816.48;41816.48;0
32125;29/12/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/01/2022;3100.00;3100.00;0;3100.00
5614;29/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/01/2022;250;250;250;0
5613;29/12/2021;02030; Secretaria Municipal de Administração;319113 ; Contribuições Patronais;03/01/2022;34000.00;34000.00;34000.00;0
5608;29/12/2021;02090; Secretaria Municipal de Educação;319113 ; Contribuições Patronais;03/01/2022;108221.72;108221.72;108221.72;0
5604;29/12/2021;02110; Secretaria Municipal de Juventude, Esporte e Turismo;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;6500.00;6500.00;6500.00;0
5603;29/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;6500.00;6500.00;6500.00;0
5599;29/12/2021;02080; Secretaria Municipal de Políticas Públicas;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;2552.00;2552.00;2552.00;0
5594;29/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;339030 ; Material de Consumo;03/01/2022;14059.00;14059.00;14059.00;0
5593;29/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;449052 ; Equipamentos e Material Permanente;03/01/2022;2800.00;2800.00;2800.00;0
5590;29/12/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/01/2022;907.42;907.42;907.42;0
5589;29/12/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/01/2022;6144.31;6144.31;6144.31;0
5588;29/12/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;03/01/2022;3833.85;3833.85;3833.85;0
5586;29/12/2021;02180; Secretaria Municipal de Políticas Públicas para as Mulheres;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;1100.00;1100.00;1100.00;0
5585;29/12/2021;02010; Secretaria de Governo e Articulação Política;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;03/01/2022;3534.54;3534.54;3534.54;0
5584;29/12/2021;02010; Secretaria de Governo e Articulação Política;339093 ; Indenizações e Restituições;03/01/2022;9280.76;9280.76;9280.76;0
40381;28/12/2021;02140; Fundo Municipal de Assistência Social;339036 ; Outros Serviços de Terceiros - Pessoa Física;07/01/2022;4400.00;4400.00;4400.00;0
32124;28/12/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/01/2022;315;315;0;315
32123;28/12/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;03/01/2022;497;497;0;497
32122;28/12/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;03/01/2022;18191.18;18191.18;0;18191.18
32121;28/12/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/01/2022;11151.00;11151.00;0;11151.00
5700;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;11/01/2022;295.75;295.75;295.75;0
5698;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;07/01/2022;328.13;328.13;328.13;0
5697;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;07/01/2022;300;300;300;0
5696;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;07/01/2022;300;300;300;0
5695;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;07/01/2022;300;300;300;0
5694;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;07/01/2022;500;500;500;0
5693;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;07/01/2022;300;300;300;0
5692;28/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;07/01/2022;200;200;200;0
5592;28/12/2021;02030; Secretaria Municipal de Administração;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;03/01/2022;2011.90;2011.90;2011.90;0
5561;28/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/12/2021;15764.79;15764.79;15764.79;0
5560;28/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/12/2021;23133.94;23133.94;23133.94;0
5559;28/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/12/2021;731402.88;731402.88;731402.88;0
5558;28/12/2021;02090; Secretaria Municipal de Educação;319011 ; Vencimentos e Vantagens Fixas - Pessoal Civil;29/12/2021;844500.92;844500.92;844500.92;0
5557;28/12/2021;02070; Secretaria Municipal de Infra-Estrutura;339030 ; Material de Consumo;29/12/2021;4881.00;4881.00;4881.00;0
5556;28/12/2021;02120; Secretaria Municipal do Desenvolvimento Rural e do Meio Ambiente;339030 ; Material de Consumo;29/12/2021;6408.00;6408.00;6408.00;0
5555;28/12/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;29/12/2021;3130.00;3130.00;3130.00;0
5551;28/12/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;29/12/2021;3296.00;3296.00;3296.00;0
5550;28/12/2021;02090; Secretaria Municipal de Educação;339030 ; Material de Consumo;29/12/2021;3296.00;3296.00;3296.00;0
40386;27/12/2021;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;12/01/2022;1250.00;1250.00;1250.00;0
40382;27/12/2021;02140; Fundo Municipal de Assistência Social;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;10/01/2022;2400.00;2400.00;2400.00;0
40377;27/12/2021;02140; Fundo Municipal de Assistência Social;339030 ; Material de Consumo;03/01/2022;51318.58;51318.58;51318.58;0
40376;27/12/2021;02140; Fundo Municipal de Assistência Social;339030 ; Material de Consumo;03/01/2022;11088.36;11088.36;11088.36;0
32120;27/12/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;29/12/2021;890;890;0;890
32119;27/12/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;29/12/2021;550;550;0;550
32118;27/12/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;29/12/2021;2022.00;2022.00;0;2022.00
32117;27/12/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;29/12/2021;30330.00;30330.00;0;30330.00
32116;27/12/2021;02130; Fundo Municipal de Saúde;339039 ; Outros Serviços de Terceiros - Pessoa Jurídica;29/12/2021;252;252;0;252
32115;27/12/2021;02130; Fundo Municipal de Saúde;339030 ; Material de Consumo;29/12/2021;466;466;0;466
5687;27/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;06/01/2022;300;300;300;0
5686;27/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;06/01/2022;250;250;250;0
5685;27/12/2021;02160; Secretaria Municipal de Desenvolvimento Humano;339048 ; Outros Auxílios Financeiros a Pessoas Físicas;06/01/2022;300;300;300;0
