NUMERO;DATA;ORGAO;DESPESA;DATA INCLUSAO;VALOR;LIQUIDADO;PAGO;SALDO
224;30/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/12/2022;30.130,92;30.130,92;30.130,92;0
223;30/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/12/2022;2.786,33;2.786,33;2.786,33;0
222;30/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/12/2022;49.602,40;49.602,40;49.602,40;0
221;30/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/12/2022;168.747,17;168.747,17;167.535,17;1.212,00
220;30/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;30/11/2022;30.772,00;30.772,00;30.772,00;0
219;30/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;30/11/2022;251,5;251,5;251,5;0
218;30/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;30/11/2022;621,05;621,05;621,05;0
217;21/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/11/2022;3.000,00;3.000,00;3.000,00;0
216;21/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;22/11/2022;3.000,00;3.000,00;3.000,00;0
215;21/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;22/11/2022;286,65;286,65;286,65;0
214;16/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;17/11/2022;5.403,20;5.403,20;5.403,20;0
213;16/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;17/11/2022;5.403,20;0;0;0
212;07/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;11/11/2022;320;320;320;0
211;07/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;08/11/2022;383,82;383,82;383,82;0
210;07/11/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;08/11/2022;189,27;189,27;189,27;0
204;27/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;27/10/2022;30.878,00;30.878,00;30.878,00;0
203;26/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/10/2022;2.400,00;1.600,00;1.600,00;800
202;24/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/10/2022;3.000,00;3.000,00;3.000,00;0
201;20/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;25/10/2022;76;76;76;0
200;19/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;25/10/2022;153;153;153;0
199;10/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;11/10/2022;5.892,60;5.892,60;5.892,60;0
198;06/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/10/2022;80;80;80;0
197;05/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;06/10/2022;3.000,00;3.000,00;3.000,00;0
196;03/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;06/10/2022;287,95;287,95;287,95;0
195;03/10/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;06/10/2022;227,83;227,83;227,83;0
194;28/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29/09/2022;30.130,92;30.130,92;30.130,92;0
193;28/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/09/2022;2.786,33;2.786,33;2.786,33;0
192;28/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/09/2022;49.602,40;49.602,40;49.602,40;0
191;28/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;29/09/2022;167.535,17;167.535,17;0;167.535,17
190;28/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;29/09/2022;1.639.155,73;1.639.155,73;0;1.639.155,73
189;27/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;29/09/2022;320;320;0;320
188;23/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339033 - Passagens e Despesas com Locomoção;26/09/2022;2.776,52;2.776,52;2.776,52;0
187;23/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;26/09/2022;30.878,00;30.878,00;30.878,00;0
186;23/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;26/09/2022;153;153;0;153
185;23/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/09/2022;3.000,00;3.000,00;0;3.000,00
184;16/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;20/09/2022;800;800;800;0
183;16/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;19/09/2022;1.000,00;62,7;62,7;937,3
182;08/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;09/09/2022;5.892,60;5.892,60;5.892,60;0
181;05/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;3.000,00;3.000,00;3.000,00;0
180;02/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;09/09/2022;266,39;266,39;266,39;0
179;02/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;09/09/2022;437,87;437,87;437,87;0
178;02/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;09/09/2022;532;532;532;0
177;02/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;09/09/2022;120;120;120;0
176;02/09/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;09/09/2022;153;153;153;0
175;31/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;02/09/2022;630;630;630;0
174;31/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/09/2022;49.602,40;49.602,40;0;49.602,40
173;31/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/09/2022;2.786,33;2.786,33;0;2.786,33
172;31/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/09/2022;30.130,92;30.130,92;0;30.130,92
171;31/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/09/2022;167.535,17;167.535,17;166.323,17;1.212,00
170;31/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/09/2022;1.637.458,93;1.637.458,93;1.635.034,93;2.424,00
169;31/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;01/09/2022;74,11;74,11;74,11;0
168;29/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/09/2022;5.000,00;6.000,00;6.000,00;-1.000,00
167;25/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;29/08/2022;30.878,00;30.878,00;30.878,00;0
165;23/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/08/2022;3.000,00;3.000,00;3.000,00;0
166;22/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/08/2022;210;210;210;0
164;19/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;23/08/2022;2.060,00;2.060,00;2.060,00;0
163;19/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;23/08/2022;286;286;286;0
162;19/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;23/08/2022;800;800;800;0
161;17/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339035 - Serviços de Consultoria;18/08/2022;3.000,00;3.000,00;3.000,00;0
160;12/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;12/08/2022;5.909,20;5.909,20;5.909,20;0
159;10/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;11/08/2022;153;153;153;0
158;08/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/08/2022;800;800;800;0
157;01/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;04/08/2022;341,15;341,15;341,15;0
156;01/08/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;04/08/2022;459,09;459,09;459,09;0
155;29/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;01/08/2022;494,8;494,8;494,8;0
154;28/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/08/2022;436;436;436;0
153;28/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/08/2022;1.000,00;1.000,00;1.000,00;0
152;28/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;29/07/2022;960;960;960;0
151;28/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;29/07/2022;960;960;960;0
150;27/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;28/07/2022;250;250;250;0
149;22/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;26/07/2022;30.130,92;30.130,92;30.130,92;0
148;22/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;26/07/2022;2.786,33;2.786,33;2.786,33;0
147;22/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;26/07/2022;49.602,40;49.602,40;49.602,40;0
146;22/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;26/07/2022;169.279,57;169.279,57;168.067,57;1.212,00
145;22/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;26/07/2022;1.609.620,55;1.609.620,55;1.607.196,55;2.424,00
144;21/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;26/07/2022;3.000,00;3.000,00;3.000,00;0
143;21/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;26/07/2022;29.072,00;29.072,00;29.072,00;0
142;19/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339093 - Indenizações e Restituições;19/07/2022;448,44;448,44;448,44;0
141;19/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339093 - Indenizações e Restituições;19/07/2022;404;404;404;0
140;15/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;19/07/2022;8.168,91;8.168,91;8.168,91;0
139;14/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;18/07/2022;50,51;50,51;50,51;0
138;14/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;18/07/2022;54,41;54,41;54,41;0
137;14/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;18/07/2022;55,87;55,87;55,87;0
136;14/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;18/07/2022;56,67;56,67;56,67;0
135;14/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;18/07/2022;6.086,52;0;0;0
134;14/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;15/07/2022;292,56;292,56;292,56;0
133;13/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;14/07/2022;270;270;270;0
132;11/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;13/07/2022;4.850,00;4.850,00;4.850,00;0
131;11/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/07/2022;875;875;875;0
130;11/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;13/07/2022;875;875;875;0
129;08/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;12/07/2022;1.393,17;1.393,17;1.393,17;0
128;08/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;12/07/2022;15.065,49;15.065,49;15.065,49;0
127;08/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;12/07/2022;24.801,20;24.801,20;24.801,20;0
126;08/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;12/07/2022;80.718,22;80.718,22;80.112,22;606
125;08/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;12/07/2022;790.516,96;790.516,96;789.304,96;1.212,00
124;06/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;08/07/2022;5.000,00;3.335,28;3.324,83;1.675,17
123;04/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339040 - SERVIÇOS DE TECNOLOGIA DA INFORMAÇÃO E COMUNICAÇÃO;06/07/2022;5.250,00;5.250,00;5.250,00;0
122;04/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;06/07/2022;264;264;264;0
121;04/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;06/07/2022;6.020,52;6.020,52;6.020,52;0
120;04/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;06/07/2022;418,65;418,65;418,65;0
119;04/07/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;06/07/2022;276,01;276,01;276,01;0
118;30/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;01/07/2022;60;60;60;0
117;28/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/07/2022;30.130,92;30.130,92;30.130,92;0
116;28/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/07/2022;2.786,33;2.786,33;2.786,33;0
115;28/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/07/2022;49.602,40;49.602,40;49.602,40;0
114;28/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;01/07/2022;166.262,57;166.262,57;165.050,57;1.212,00
113;28/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;01/07/2022;1.602.636,29;1.602.636,29;1.600.212,29;2.424,00
110;23/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;27/06/2022;1.000,00;1.000,00;1.000,00;0
112;22/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;01/07/2022;28.972,00;28.972,00;28.972,00;0
111;22/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/07/2022;3.000,00;3.000,00;3.000,00;0
109;13/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;14/06/2022;361,4;361,4;361,4;0
108;10/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;13/06/2022;320;320;320;0
107;10/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339014 - Diárias - Civil;13/06/2022;320;320;320;0
106;09/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;10/06/2022;420;420;420;0
105;03/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;06/06/2022;5.954,52;5.954,52;5.954,52;0
104;02/06/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;06/06/2022;637,49;637,49;637,49;0
103;31/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;01/06/2022;1.000,00;1.000,00;1.000,00;0
102;30/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339030 - Material de Consumo;01/06/2022;230,67;230,67;230,67;0
101;26/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;27/05/2022;30.130,92;30.130,92;30.130,92;0
100;26/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;27/05/2022;2.786,33;2.786,33;2.786,33;0
99;26/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;27/05/2022;49.602,40;49.602,40;49.602,40;0
98;26/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319003 - Pensões do RPPS e do militar;27/05/2022;166.262,57;166.262,57;165.050,57;1.212,00
97;26/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319001 - Aposentadorias do RPPS, Reserva Remunerada e Reformas dos Militares;27/05/2022;1.591.798,74;1.591.798,74;1.589.374,74;2.424,00
96;26/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319011 - Vencimentos e Vantagens Fixas - Pessoal Civil;27/05/2022;28.672,00;28.672,00;28.672,00;0
95;25/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;25/05/2022;2.700,00;0;0;2.700,00
94;24/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;25/05/2022;180;180;180;0
93;18/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;449052 - Equipamentos e Material Permanente;24/05/2022;1.730,00;1.730,00;1.730,00;0
92;18/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;339039 - Outros Serviços de Terceiros - Pessoa Jurídica;24/05/2022;3.000,00;3.000,00;3.000,00;0
91;09/05/2022;02031 - Instituto de Previdência e Assistência Municipal de Cajazeiras;319013 - Obrigações Patronais;12/05/2022;6.175,84;6.175,84;6.175,84;0
